Early-demographic dividend,EAR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.79983611413267,2.81983856476877,2.88452556926237,2.80907432571009,2.80840831250081,2.76111708177513,2.74550721998293,2.75510009954096,3.27998477693997,3.38936277532269,3.17483427899462,3.25347753340406,3.25995337941007,3.28081681927797,3.17968813334158,3.19004557032043,3.12688212827316,3.24663069145187,3.01696107855341,3.16186601124677,3.10817982377454,3.17358374777169,3.49691428033409,3.5062957821726,3.77020630791383,3.71478719051051,3.75164240865808,3.84156068292485,3.8846222523106,3.98336038115552,3.99128051415618,4.09259977464018,3.98801149394488,4.00683474828449,3.88765693600417,3.89879439660624,3.86924632952254,3.84395693739089,3.95984730904468,4.11198829386332,4.05399177940069,4.13221240789519,4.18091139424995,4.11999065218299,4.16388404096078,4.02193521510694,3.93271153003077,3.89126584631434,3.88961509304069,3.89139596156272,
Early-demographic dividend,EAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8989129181222,68.1854579533584,61.8563218308198,68.2179537308136,77.1162724667287,87.8359557172473,98.770604426212,114.437297371803,126.467239682142,128.384036444924,147.848923771258,161.749259768296,169.384720950485,174.459612542935,174.923560427639,172.321858335237,165.779226582631,180.899228201409,176.231894688671,,
Early-demographic dividend,EAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918.27937341137,3095.03455331668,3232.35693317391,3323.42352237152,3428.66482156189,3554.00370275601,3749.10206103242,3902.83544928473,3863.03649724697,3939.66342686182,4141.57014408797,4235.57340362613,4312.58589063871,4555.11459909169,4910.82340002987,5285.72000606511,5719.21894504914,6140.40323939324,6429.01722062069,6529.75800394832,6937.54424853509,7342.4648913511,7713.22005197736,7953.66123114859,8175.38502640186,8273.79127196314,8563.8164848109,8982.36360687497,9409.49996529375,9693.77241132349,
East Asia & Pacific,EAS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.78999651033502,2.65502596939804,2.79838440126025,2.79757234355277,2.8444793587424,3.11123394875085,3.29889555099039,3.33068097636424,3.38463678017781,3.3629341061959,3.25788528243154,3.34411298935929,3.45433871241518,3.3268605592547,4.11919640984809,3.74976234969206,3.8149139791175,3.84272080784973,3.73547883100112,3.63610119429981,3.71043923523758,3.71027999413529,3.34083126906805,3.26275579985007,3.39263946654584,3.26671590147575,3.12281310503453,3.10592374055107,2.90938227878103,2.90535170329597,2.95498542377425,2.93706695342411,2.9493722634599,3.00565842860992,3.02224652663357,2.94877887375081,2.89109772615174,2.8364255054378,2.78257338268827,2.80440640789373,2.84123688186689,2.84212344659127,2.868298511583,2.82365636770661,2.72141400290206,2.66439564671427,2.62415677338038,2.61559734558762,2.59038112402474,2.56909102150426,
East Asia & Pacific,EAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.129083518146,222.492191468854,224.31331965364,251.743589759606,278.294719732057,292.109345384421,297.945677293021,322.05361374229,374.62539779316,419.709490404497,478.291456229563,586.635548291348,626.191348727354,603.85551733787,613.072620918405,599.642799182015,632.852614529868,665.364958941762,721.883561260737,,
East Asia & Pacific,EAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213.72223003459,3460.10118184781,3683.88270922363,3924.4054182659,4207.75359772345,4523.78787310065,4843.25623528553,5097.42247265477,5095.11704160327,5333.10945929449,5734.26753573035,6033.3851422463,6406.66271635899,6824.22720164738,7406.08804328948,8059.64285218166,8845.8924947707,9781.83633669721,10408.9616756671,10807.2959580521,11732.5798251896,12620.7315220118,13466.3165119618,14173.6369010943,14695.6736865904,15113.1373356787,15606.7928863047,16336.0489772012,17429.9495647631,18400.4131240445,
East Asia & Pacific (excluding high income),EAP,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,1.87516760325247,1.66978318125656,1.73116920079618,1.75572980429889,1.82398562696734,1.8004092369488,1.88403019828861,1.87370675736703,2.04235291258807,2.04198503014932,1.87002941231696,1.9572872703322,2.04074974404689,2.07097776911462,1.93750840754553,1.96085354460027,2.09255994643608,2.00903559040671,1.8737496255021,1.86443070102897,2.00447364019198,1.97121824960678,1.82695132135882,1.90578313205735,1.9684380884628,1.87403306233591,1.93841847004554,2.18162578456456,2.27269091987939,2.17388841092302,2.16428726045164,2.20357361763146,2.19618710108205,2.22034434235805,2.2075883919448,2.16577382887687,2.13856113743622,2.11726887773236,2.08567387046871,2.12902547668809,2.09565449106834,2.14813041624385,2.14534712244691,2.13452165881322,2.08393419584024,2.07107209024558,2.07335679256785,2.06899542279835,2.05759673809918,2.05593124051541,
East Asia & Pacific (excluding high income),EAP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9426591710026,39.0751228897817,43.5981927071713,49.7920460083691,56.0079971085487,64.3172502262893,73.8657966389907,88.4181252365133,115.600531012219,137.407102928079,159.742676503068,198.70943351997,232.313318537196,263.895908610272,287.335708442141,306.315846292803,311.520648370431,341.789280610472,387.198599774383,,
East Asia & Pacific (excluding high income),EAP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.58568124011,1586.21857031869,1763.57916362935,1966.77571202712,2185.88912688784,2414.4186625807,2641.87758586559,2833.52676615253,2854.77633723784,3032.18784415646,3294.50698176755,3551.34482100449,3849.18594539716,4218.41337260174,4670.95054540424,5227.60340730513,5900.06286994986,6720.15747803229,7359.31272851126,7907.66321582205,8703.99859009835,9550.30488011863,10355.4061395268,10953.6449931237,11464.096130401,11794.0055606191,12313.0023193096,12986.3222266747,14060.2481882725,15054.7788825748,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,1.87516760325247,1.66978318125656,1.73116920079618,1.75163595695802,1.82030412091075,1.79751774839615,1.88117276118791,1.87084198521441,2.03923402996882,2.03862453947771,1.86645637854512,1.95367567925791,2.03704716765759,2.0671135653173,1.93364269205367,1.95711407152735,2.09255994643608,2.00903559040671,1.8737496255021,1.86443070102897,2.00447364019198,1.97121824960678,1.82695132135882,1.90578313205735,1.9684380884628,1.87403306233591,1.93841847004554,2.18162578456456,2.27269091987939,2.17388841092302,2.16428726045164,2.20357361763146,2.19618710108205,2.22034434235805,2.20758839194481,2.16577382887687,2.13856113743622,2.11726887773236,2.08567387046871,2.12902547668809,2.09565449106834,2.14813041624385,2.14534712244691,2.13452165881322,2.08393419584024,2.07107209024558,2.07335679256784,2.06899542279835,2.05759673809918,2.05593124051541,
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.951893888499,39.0832891137584,43.6062946916953,49.8002784896661,56.0171398796445,64.3272343791568,73.8762673025658,88.4299919342078,115.612813042574,137.417849784082,159.754676192106,198.720875344923,232.327117746472,263.91032625463,287.35224760196,306.334193405851,311.542491191817,341.808802233195,387.213812775543,,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.37165041157,1603.53568840085,1782.87506657617,1988.35395937739,2209.91668349985,2440.97525398347,2670.91043299479,2864.59585740636,2885.99218844634,3065.26830868735,3330.39859901842,3590.01462196718,3891.09948920002,4264.35003096626,4721.80928291218,5284.46194248484,5964.11220848127,6792.92606661328,7438.77040771684,7992.78462367297,8797.4341013453,9652.56891324255,10466.0084395067,11070.3426676041,11585.9288844378,11919.0240770604,12443.1394961915,13123.1517922531,14208.0688449768,15212.8018434959,
Euro area,EMU,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.55485316999303,3.48745132818937,3.54866252538976,3.52748962598144,3.82304927193249,3.99539816443518,3.99163053314134,4.03674786115464,4.0379900566219,4.03807829584536,4.06717561570952,4.21344754283537,4.27522751278063,4.29095006416985,4.3067827456117,4.32189374273053,4.26441502064715,4.31641133959687,4.24846548041675,4.06888325235832,3.94218720878824,4.00127738210755,4.27566805582575,4.57385553631052,4.60560150590614,4.55650693829908,4.58851125405352,4.6918355243357,4.4249677555652,4.3980688190413,4.34512632426429,4.45685768089398,4.42788678945494,4.51357423586079,4.46744930635167,4.41418826616256,4.40393917765545,4.35998922815353,4.49926339072177,4.80374547628026,4.76858716173841,4.6636103054562,4.72696410883063,4.62400218285293,4.6092113109989,4.54493286157609,4.50688907002536,4.52447473616199,4.52495350467533,4.52678402819663,
Euro area,EMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.83858958733,1791.32161885674,1995.30171605919,2500.52680944904,2859.11937401411,2976.5123664991,3145.95414556685,3568.94680251295,4029.94985354767,3963.63610511154,3849.36127768286,4113.71556942997,3836.01762604825,4017.89052929277,4105.87928346261,3521.92601206378,3592.65732252904,3779.11659282165,4063.24878456844,,
Euro area,EMU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16973.9383663421,17931.9023149002,18507.8581526472,18742.1247458822,19555.4686957586,20402.7750999654,21028.2801375876,21909.085309176,22960.5222410277,23840.9642309551,25325.3240430394,26505.0080274808,27533.8273766187,27955.0591846232,29054.0995147471,30076.9201616976,32490.8724393878,34377.1101521218,35710.1625692799,34814.0785750663,35801.5419033141,37437.7684348642,37804.6927955632,38985.1386517301,39951.3383255843,41035.5535125116,43545.4886278461,45598.9403062058,47551.7899405089,49207.8346985228,
Europe & Central Asia,ECS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.79874199009047,3.7312755992708,3.79086605670608,3.80620708299343,3.99859663233273,4.27546706452084,4.29287981441438,4.27347270706442,4.2921487237654,4.22602228241084,4.26935226716453,4.4219918725774,4.43115175809914,4.43684163153642,4.39634086224353,4.37780901384342,4.32445000333953,4.3477091183303,4.26828058817279,4.08482274012632,4.03820668090538,4.10168955577227,4.36693603254477,4.69504032222509,4.81641715813598,4.73348770244405,4.77816560680485,4.89769563528003,4.43328876573556,4.36417869928063,4.307157574562,4.40487840740413,4.48902011875,4.57584131845999,4.5247874006693,4.52067368432145,4.46421304295859,4.43775186769815,4.5240629247201,4.78858898745516,4.79684476230712,4.67555338571203,4.75003917766658,4.70891266962807,4.73565690319734,4.72041718371221,4.69535571414925,4.70826267584703,4.70624694086622,4.7078525395219,
Europe & Central Asia,ECS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.243357128059,972.530026332337,1097.4143818504,1360.00647817598,1577.94562083038,1670.44554834414,1790.84034970987,2062.49831615069,2305.43792791849,2207.48280387552,2192.77686878778,2376.34480039192,2280.90801908156,2384.64745812882,2432.85600687709,2103.16863194483,2097.94345454353,2194.33873322425,2346.61700433536,,
Europe & Central Asia,ECS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11813.0576929733,12104.1995275026,12139.8817582398,12223.9282333642,12428.1980951845,12902.0783270808,13347.4969846266,13950.0749581219,14235.5530032374,14786.2494877287,15927.2283397838,16731.286606945,17534.0117501873,18189.7631067887,19314.945696247,20357.5501851509,22520.7516916673,24133.2107502171,25792.1680347191,25086.4070358137,26140.6690950056,27678.6643773671,28436.0476761805,29734.0497779423,30477.2888878925,30894.9792369049,32326.9886063345,33982.2196965757,35684.4829444199,36790.0055409255,
Europe & Central Asia (excluding high income),ECA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,3.5,2.6,2.20417084519134,2.31862344133193,1.98991911533528,2.57941003675941,2.17698909938042,1.99343861742709,1.95293804348117,1.75448620580142,3.5285752030191,3.43725133761956,3.50092771613681,3.65152576563711,3.84654673521137,3.91528124498912,4.0218029119823,3.7325661124807,3.64987074200023,3.6551836772125,3.51371647460113,3.29738394966417,3.15755930724714,3.4370343115255,3.35337998722269,3.34931969402744,3.43650893031802,3.46067333786853,3.47927190130604,3.55169585693972,3.62552517612831,3.70944464119157,3.76029501675808,3.78202111684676,3.84745634241041,3.84613283178013,3.89123665807532,3.86368254508139,3.87410684919674,4.19772397970571,4.18700386174471,4.22922491024281,
Europe & Central Asia (excluding high income),ECA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8609089345054,96.9806133079191,115.962878861519,142.874587480499,180.870942898274,227.502511404932,278.855868179076,352.751410979296,438.344433430398,378.560015134401,412.249034893084,468.258583418791,505.145232656449,536.095553398427,498.249698742576,375.503082564083,360.754747461805,402.847000341577,411.59536666943,,
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046.27431848692,6882.25173947103,6339.60321641711,6105.33528452846,5505.23785944605,5509.652052926,5584.65658573435,5842.65459758227,5343.83669368062,5525.28296159125,6197.26625656379,6549.43042447687,7010.75117251253,7751.15591279248,8659.79246619433,9750.68116519801,11647.2225136587,12948.9280263864,14808.8891615603,14294.3749629074,15299.0610388739,16879.2336114275,17886.4989573197,19279.9501316238,19681.5834181662,19218.3829738984,19615.1417679165,20798.672971163,22224.7176126749,22573.8041916663,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,1.8591363,3.5,2.6,2.20417084519134,2.31862344133193,1.98991911533528,2.57941003675941,2.17698909938042,1.99343861742709,1.95293804348117,1.75448620580142,3.5285752030191,3.38781051375681,3.59029399804873,3.65948220002039,3.86494321384907,3.90434513195978,4.15293763558102,3.83344533920551,4.11072426256899,4.07854178286942,3.69059354129749,3.49814380446368,3.44769029321157,3.75219662351167,3.68245191665835,3.65888134092502,3.72081904245156,3.73935111361146,3.6958447801311,3.70890743955876,3.80228126519392,3.8900290350976,3.90007596108244,3.87052093681903,3.92022969525455,3.9122381665459,3.94640895781441,3.91502698874908,3.91196149660475,4.14861922266291,4.1353980418851,4.16589392795768,
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.549952338354,115.422620375251,135.40367671739,163.992035073706,204.562169954344,254.858190235421,306.424658234458,389.713905169444,490.268224617234,423.187028642339,456.498814258674,507.207257778323,532.183599762924,566.884350819237,537.465727292931,418.543639218984,408.220271073468,456.276031745583,475.833831863295,,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6885.1000974968,6697.00190218843,6245.51700554978,6089.14466542138,5635.30384020471,5722.64311289617,5862.78551598281,6140.57373754829,5769.63959106474,5975.94591393685,6619.11880460566,7000.8974295148,7496.97615619871,8197.39115941947,9145.97371196912,10162.7003126354,12004.8661573437,13382.6043796698,15265.4535061781,14891.1451712882,15920.896316708,17474.9797994649,18463.5895108264,19776.1496148011,20236.8154434114,20000.1236099436,20592.2421838775,21894.8043153538,23386.2079488653,24008.5918348318,
European Union,EUU,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.7259038881191,3.64130211598901,3.70840939580845,3.68297703339642,3.95212820568696,4.12385665090514,4.1324759141707,4.14440686780121,4.15823598866668,4.13696234813566,4.17733142171948,4.33831380082879,4.38720364982298,4.39534922297998,4.40700063029733,4.41962765593287,4.35566183712246,4.40153442894651,4.33855636136716,4.13159248573313,4.05174874683656,4.0820717531823,4.35767764929542,4.65013469011357,4.77911845106526,4.71373797764248,4.7980295422491,4.89322304073159,4.57456897658014,4.53323561949002,4.49654070661724,4.59726484736048,4.57161493300459,4.65308409022291,4.62099322538689,4.56779143885362,4.52660341166881,4.46425004695665,4.58978024968796,4.89599582159487,4.85741035884179,4.75809870366703,4.81919935759438,4.75708756139057,4.72045549899297,4.68575989479602,4.65897757509344,4.64029779533359,4.63383033771114,4.63215868581477,
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.69817402419,1474.15752603833,1650.36525153171,2070.73338617543,2373.4725119624,2485.46101890179,2635.65411590742,3008.33019681896,3417.6092300755,3341.37054081183,3265.3612374572,3520.99702878569,3294.77845544699,3461.83192166909,3535.99817433997,3036.96622541037,3102.55053838051,3273.04497138113,3524.71140271311,,
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14792.3774621868,15461.7507231296,15926.6801811395,16169.620543949,16914.7170443733,17717.976059887,18307.9727249524,19062.736753684,19967.9041599987,20746.1670525629,22082.1918086481,23176.0202653866,24185.7227303615,24680.1191278103,25840.0322455275,26811.8102197955,29083.9129186643,30992.0775609979,32486.6833763322,31833.349672558,32886.8608738163,34472.4465059529,34935.7051748973,36084.756447565,37073.5570655757,38216.6762505723,40584.878717065,42662.9556465672,44637.5585367551,46442.7761722344,
Fragile and conflict affected situations,FCS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.67117539901525,2.78855597974367,3.34726762616534,3.43565918183143,2.90490328878406,2.96759658134877,3.49096543643796,3.09929286195635,3.56228129884913,3.19300430178642,3.09660257644422,4.34553733038939,4.53143643273954,4.48511218550579,4.12892068307202,3.86516897696507,3.5366303058761,3.71705872084187,3.4723722273412,3.648491225074,3.75993285783748,3.45651244434302,3.71488948242638,4.4161210471621,4.89262368455342,4.93367986300277,4.90212964873857,5.06937028055669,2.88075072237922,2.82695220946631,2.65692719451689,2.75269609709245,2.44078063353105,2.34758565405091,2.4939450758072,2.44818151070106,2.38489398858952,2.45525603541447,2.92792374428429,3.48230526109203,3.45714458356254,3.24292262182328,3.30293911229679,3.24500411078775,3.4366510904133,2.21469030725831,2.28389404052042,2.40026876290792,2.4292626843883,2.36557096700485,
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4740271397597,44.5265188318495,36.8979961320132,40.9378145831414,47.8810052461426,53.8724578055826,70.85127707543,83.0232279152438,94.4064504864118,101.131191143532,105.899973720687,104.219388665474,106.728643639241,107.44947996518,110.537652503951,104.827566147584,93.1165246143326,96.6120010860056,81.3789067666574,,
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.14982497561,2083.23299094073,2195.40842500276,2236.36046947611,2226.02631114002,2273.63659120838,2351.28359698483,2485.48737643486,2622.70516843675,2665.8229952632,2749.99543210947,2849.71657953019,2863.07574322539,2777.46465886664,3171.54723031672,3424.08195981508,3694.88379427604,3939.6615410498,4153.67716037092,4249.88626447258,4428.4581519382,4390.5307143521,4720.37020083484,4877.3264262108,4939.24679736087,4715.31839974339,4614.0275640462,4768.59181116841,4893.47193181478,4982.45880118915,
Heavily indebted poor countries (HIPC),HPC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,3.08289826988861,3.26903583790679,3.48433258137432,3.47937348474622,3.27636967969009,3.47093286447885,3.59193963283033,3.41665000884061,3.50666894157061,3.6424070238461,3.61996158747676,3.40779401080877,3.46412941475788,3.40561380635226,3.27790088942048,3.28526855272273,3.20107050341074,3.23211539856191,3.10746792543615,2.97189773493958,3.1547208786446,3.23615374480063,3.39890741939069,3.25687879112646,2.80086049186639,2.88911503391646,2.66738133720247,2.7048275808444,2.63483485149545,2.72332669208907,2.59054201299039,2.83998235536938,3.00334448562944,3.17151558823882,3.23771181654433,3.23160179428572,3.14575667022809,3.17413579649184,3.29078295760554,3.38786115712653,3.38312494740378,3.72813897544077,3.68698912604664,3.61221884202953,3.47651261757487,3.33172140620166,3.36917139108109,3.3947220538651,3.37806530816564,3.38108625575448,
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1273783708467,16.2612851312212,16.9686390454219,19.7560782843941,23.2001868488857,26.545573939486,30.8964127223277,36.2106289498111,40.6673431846471,41.1099628025909,43.0178293920141,48.0311562657277,47.4599197973737,51.2371649188945,51.6387231489619,51.2995698394518,51.0251788774047,53.2760055025755,46.5274046939116,,
